text_id,post_text,sentiment_label,topic_category
TXT_00220,@user I was obsessed with Twilight in 7th grade I loved it so much,Positive,Community_Discussion
TXT_00221,"@user surprise, surprise! Barca has the upperhand, but it seems Malaga has their 12th man, the ref is so bias. #CampNou #FCBMalaga",Positive,Community_Discussion
TXT_00222,OMG Mali Music is going to be in Philly tomorrow! At the Liacouras Center\u002c performing at the Kingsmen tour! I\u2019m so sad.,Negative,Community_Discussion
TXT_00223,Vice President Joe Biden gave his most striking and somber answer yet on Thursday about whether he plans to run...,Positive,Community_Discussion
TXT_00224,RT @user There won't be just a Party in the USA tonight there'll be a Party Worldwide when Miley wins. BOOYAH! TCAForMiley,Positive,Community_Discussion
TXT_00225,We do not live in Ground Hog Day\u002c we don\u2019t live with a victim mentality\u002c today B rough but tomorrow won\u2019t be the same #El #leadership,Neutral,Community_Discussion
TXT_00226,Madison Square Garden hosts its first WWE Monday Night Raw\u002c featuring the WWE debut of Mick Foley\u2019s Cactus Jack...,Neutral,Community_Discussion
TXT_00227,Centre suffering from \u2019policy paralysis\u2019\u002c alleges Jayalalithaa: Jayalalithaa on Tuesday charged the UPA governme...,Negative,Community_Discussion
TXT_00228,@user I\u2019m going to sob if the Kremlin don\u2019t play it on Friday\u002c even if it is 90s night.,Negative,Community_Discussion
TXT_00229,"""I kind of had a good guy to look up to, he was a 6th rd draft pick &amp; he's the greatest quarterback of all-time, #Texans Hoyer on Tom Brady""",Positive,Community_Discussion
TXT_00230,@user @user fukkin loser it's totally abt Mariah Carey however studies show now she may be one-upped by u,Negative,Community_Discussion
TXT_00231,Hammond: we now have a balanced budget with an affordable equipment programme\u002c backed by what will still be the 4th largest defence budget.,Positive,Feature_Feedback
TXT_00232,Register today for the premier Fall event in Utah for Oracle technologists! @user Fall Symposium is on Sept 23rd.,Positive,Community_Discussion
TXT_00233,@user @user I remember 1st seeing Veldheer @ the senior bowl thinking this kid can ball. Fortunately we got him,Positive,Community_Discussion
TXT_00234,"Ended my 1st Fringe experience with @user Jurassic Park! Thank you for a wonderful show, absolutely brilliant!",Positive,Community_Discussion
TXT_00235,R.I.P Runako Morton. Sad day for West Indies cricket.,Negative,Community_Discussion
TXT_00236,Sophia Grace and Rosie a few of the cookies & creme may be really like at the moment!,Positive,Community_Discussion
TXT_00237,"Zayn? Jlo? Madonna? Selena? Jlo? If we are talking iconic instagrams...  Kylie,Gigi,Kendal even Bieber make sense",Neutral,Community_Discussion
TXT_00238,"""October 27\u002c completes the its 61 years Kenneth \""""""""KK\"""""""" Downing Jr.\u002c Guitarist in the British heavy metal band JUDAS PRIEST",Neutral,Technical_Issues
TXT_00239,"""http://t.co/JJVDi4lW Wednesday's Featured Property of the Day is Knollwood Place Apartments, in...",Neutral,Feature_Feedback
TXT_00240,"""In today's Guide I faff around the set of TFI Friday, get drunk in its bar, chat with Chris Evans and accidentally sit on one of Little Mix""",Positive,Feature_Feedback
TXT_00241,Media should remember that the Trump and Murdoch incidents is a civil rights issue\u002c not a 24 hour news story.  It has to be stopped Nov 6.,Negative,Community_Discussion
TXT_00242,Request for ppl in media : Dont take the opinions of organisations (however religious they may be) as the voice of Muslims. They DO NOT.,Neutral,Community_Discussion
TXT_00243,"@user The Bubby Brister Memorial Worst QB of the week goes to Christian Ponder, -16.82. Sorry, kid. Geno/Vick have to be 2nd worst.""",Negative,Community_Discussion
TXT_00244,"@user hi digi, may i know what are the difference for 0 contract and 12 months contract for  plan only?",Neutral,Community_Discussion
TXT_00245,@user Obama is weak because he could have done it alone with the 14th ammendment when he knew that congress would block it.,Negative,Community_Discussion
TXT_00246,"""Frank Gifford was a class act. NYGiant star. A great announcer, the perfect balance for Cosell and Meredith on Monday Night Football. RIP""",Positive,Community_Discussion
TXT_00247,Saturday has been reserved for the Eagles of Death Metal.,Neutral,Community_Discussion
TXT_00248,Murray struggling at moment but I think he'll come strong in 3rd &amp; 4th set to take it to decider #USOpen2015,Neutral,Community_Discussion
TXT_00249,uhh Oracle if there is no spoon what am I eating this 4th can of Spaghettios with?,Neutral,Community_Discussion
TXT_00250,For everyone going to digi tomorrow have a amazing time and please give Nash the biggest and tightest hug ever,Positive,Community_Discussion
TXT_00251,@user I\u2019m so excited for the Magic game this Friday. We play Denver so don\u2019t un-follow me,Positive,Community_Discussion
TXT_00252,"""Whatever happens, I'm going to watch Paper Towns tomorrow. I can't miss this movie.""",Positive,Technical_Issues
TXT_00253,@user I accidentally bought the 5th episode of Game of Thrones on PS3 instead of PS4. Can you put me in touch with someone to fix?,Neutral,Community_Discussion
TXT_00254,"""#theFrontPage If the presidency has given a December target to eradicate Boko Haram, it's realistic if they target their top leaders @user",Negative,Community_Discussion
TXT_00255,We collected 252 pounds of candy this year in our third Halloween Candy Buy Back. We shipped it off Thursday...,Positive,Community_Discussion
TXT_00256,Tim Tebow may be availible ! Wow Jerry \u002c what the heck you waiting for !,Positive,Community_Discussion
TXT_00257,TRUMP &amp; Scott WALKER are right.  We should amend the 14th Amendment of the US Constitution 2 allow deportation of IDIOTS-Like Trump &amp; Walker,Negative,Community_Discussion
TXT_00258,Didnt the 49ers learn from the NFC Championship game back in January?,Neutral,Community_Discussion
TXT_00259,Dinner with my dad. And tony Parker with a last second game winning shot. What a great night...just in time to be ruined by 300s tomorrow...,Positive,Feature_Feedback
TXT_00260,"Aka. I should be doing productive sunday things, but I'm just watching Mariah Carey videos on youtube",Neutral,Community_Discussion
TXT_00261,"""Kendrick Lamar may just be the greatest rapper of this generation, and maybe many more to come""",Positive,Technical_Issues
TXT_00262,Currently downloading the Saturday night fever soundtrack CAUSE THE BEE GEES ARE THE FUCKING SHIT,Negative,Technical_Issues
TXT_00263,Happy Friday: A health worker who may have had contact with Ebola is on a frigging cruise ship,Negative,Technical_Issues
TXT_00264,Quick reminder to folks agreeing with Jon. Ric Flair's 16th reign came via Kevin Nash handing him the title. He lost it about an hour later.,Neutral,Feature_Feedback
TXT_00265,@user awesome cos I was ready to get on the phone at 10am tomorrow to get tickets for st David\u2019s hall!! Happy days can\u2019t wait,Positive,Technical_Issues
TXT_00266,@user @user We\u2019re not sure if Pottstown is having Halloween. Borough Hall phone is out of order. Nearby Limerick\u002c PA having it Fri.,Negative,Community_Discussion
TXT_00267,"@user Bee Gees always been a FAVORITE...Musical genius!  Their music soundtrack made the film, Saturday Night Fever.  LOVE them!""",Positive,Community_Discussion
TXT_00268,"""Dublin\u2019s Street Pub Come join us for Open Mic. Thursday\u002c as the Party continues here at Dublin\""""""""s Street Pub.  $ (cont)",Neutral,Community_Discussion
TXT_00269,"""SOPA Is Back!  As a Ransomware Virus: \""""After historic Internet protests in January the SOPA anti-piracy... #infosec""",Negative,Community_Discussion
TXT_00270,Friday Night Lights... Cheer on Bishop McNamara at home tonight as they take on St. Ignatius! Sophomore game...,Positive,Community_Discussion
TXT_00271,@user C\u2019mon guys fix this please\u002c i dont want this to end up how Diablo III did.......        :.(,Negative,Community_Discussion
TXT_00272,@user I\u2019d go with my first time for Evanescence but the 2nd was amazing\u002c Nightwish was gorgeous\u002c same for GaGa\u002c so difficult ^^\u2019,Positive,Community_Discussion
TXT_00273,Don't miss our reader offer to see The Who at the NIA in tomorrow's @user @user,Positive,Community_Discussion
TXT_00274,The best way to find Malaysia Airlines Flight MH370 may be with Michelle Obama's arms.,Negative,Community_Discussion
TXT_00275,@user will be performing tomorrow!!  I just can't wait!! Are you excited too Angels? KPOP is in the house Welcome to India @user &lt;3,Positive,Community_Discussion
TXT_00276,"""If you wonder why we keep on this sustainable path, run the trails around Cardigan. Closed loop at its best, nature. #doworkshop tomorrow""",Neutral,Community_Discussion
TXT_00277,What the crap\u002c NBC? The Voice does NOT belong on Thursday nights. I need my 30 Rock\u002c Parks and Red\u002c and The Office. And I want #Community!,Negative,Community_Discussion
TXT_00278,"""it is july 65th, i am drinking water, still no sign of frank ocean's album""",Negative,Community_Discussion
TXT_00279,@user Good Morning\u002c Hong Kong!  Meme pa ang kasama ko\u002c may headache :(  What\u2019s the jap resto again in LKF other than Ippudo?,Neutral,Community_Discussion
TXT_00280,@user I\u2019ll let him know if he text me\u002c otherwise just drop it mate\u002c I\u2019ve got road tax and CBA to get it till Monday lol,Neutral,Community_Discussion
TXT_00281,I've woke up everyday since August 1st to google frank ocean for news. Everyday I don't have his new album is a day not worth waking up for,Neutral,Community_Discussion
TXT_00282,Whoever replies 1st with the correct answer wins 4 tickets for Sesame Street Live\u002c Sat 10:30am performance at Rupp\u002c and an Elmo plush doll.,Neutral,Community_Discussion
TXT_00283,Sometimes I wonder how Kendrick Lamar doesn't suffer from 3rd degree burns in his mouth with how he's always spitting fire #BlackFriday,Negative,Community_Discussion
TXT_00284,So tired of Chelsea and their mind games with Costa injuries. Watch him start and play 90 minutes tomorrow.,Negative,Community_Discussion
TXT_00285,Here are the few bold Hulk Hogan apologists: Hulk Hogan drew nearly universal scorn in the aftermath of Friday...,Negative,Community_Discussion
TXT_00286,Off to see Steve Harris (Iron Maiden) British Lion tomorrow with Mark Kirkman.  Up close and personal in The...,Neutral,Community_Discussion
TXT_00287,@user @user @user the States ensured SCOTUS could take this action by enacting 14th Amendment,Neutral,Community_Discussion
TXT_00288,"Amazon Prime day is pretty much a bust at this point. Black Friday, its up to you to save us.",Negative,Community_Discussion
TXT_00289,"""Market meltdown on the SPX is likely a 3rd wave, nice try to stop the crash, but they cant stop it now (well dont look like it)""",Negative,Technical_Issues
TXT_00290,I truly think that Beyonce has the power to heal people bc on thurs I was deathly ill and on friday (Beyonce's bday) I woke up feeling okay,Positive,Community_Discussion
TXT_00291,I hope Miami does this to the Knicks on Friday. #TeamHEAT,Positive,Community_Discussion
TXT_00292,@user tmz reporting live how do you feel about kris Jenner attending the hs homecoming game tomorrow,Neutral,Community_Discussion
TXT_00293,John Stewart's 2nd Act! Going toe-to-toe with John Cena &amp; Ric Flair in the ring!,Neutral,Community_Discussion
TXT_00294,@user can. I keep in my perut k? Btw you should come to Hat Yai Fri-Sun short getaway. Not bad y'know,Positive,Community_Discussion
TXT_00295,@user I\u2019ll be at LAX tomorrow. If you\u2019re still there I\u2019ll bring In N Out,Neutral,Community_Discussion
TXT_00296,"SUN UPDATE: UFC 191, Beyonce with Ronda Rousey, Jimmy Snuka, TUF, New WWE stable, CHIKARA King of Trios",Positive,Technical_Issues
TXT_00297,"nike air force 1 low and adidas superstars are two of the most grubby, hideous trainers going. you may as well just go out in glittery crocs",Negative,Community_Discussion
